,Date,Close,High,Low,Open,Volume
109,2021-06-24,340.7994079589844,342.5074778063374,339.41906592570973,339.47864729083625,12329100
110,2021-06-25,339.001953125,341.7328767106353,337.3236740242663,340.2134913461353,14594400
111,2021-06-28,353.1729736328125,355.65563137017324,339.39916304899543,340.0843790089774,29156100
112,2021-06-29,349.4490661621094,354.2653990185791,346.62873966460876,353.79865804602315,21417300
113,2021-06-30,345.2979736328125,350.4718543781205,344.76174136100525,349.72705702806195,15107500
114,2021-07-01,351.9316711425781,352.2097276177686,344.0963881893645,344.41417567697727,17137000
115,2021-07-02,352.239501953125,353.9674220897666,350.17391368538927,352.6367211412645,11521300
116,2021-07-06,350.3327941894531,356.30111303287634,346.7577610194668,354.02699008079225,13488500
117,2021-07-07,348.0587158203125,354.0170950982068,347.5721245438341,352.79564674200435,14218900
118,2021-07-08,343.25225830078125,345.9136601651972,340.1836969240964,343.331720320965,14406500
119,2021-07-09,347.98919677734375,348.2771632659908,342.8748973921492,342.92456873238206,13018700
120,2021-07-12,350.7102355957031,351.7330895735168,347.2146637204115,348.79363071688783,10018600
121,2021-07-13,349.6476135253906,356.003211854675,346.3804271577719,349.061709882351,11456000
122,2021-07-14,345.2185363769531,352.73603144965426,344.3247856324014,352.1004565076469,13894200
123,2021-07-15,342.0705261230469,346.807456771449,337.8599480408071,346.807456771449,14781600
124,2021-07-16,338.7934265136719,343.5899081740883,337.7805130149065,342.5174133110356,11026100
125,2021-07-19,334.6126403808594,337.4329360890241,332.2193545536119,335.22833468467167,14372300
126,2021-07-20,339.2900085449219,341.06760032620235,332.1796717256866,336.44983176602386,11024300
127,2021-07-21,343.8282165527344,344.11618300514283,338.88275185727264,339.131017609549,9279700
128,2021-07-22,348.75384521484375,349.1014233736785,342.8153167504496,344.2751207728499,12385400
129,2021-07-23,367.2248229980469,372.7263709130637,354.712221510125,358.4064175626375,33694300
130,2021-07-26,369.8762512207031,371.8425269491049,365.66567363094293,367.01622481789286,14925200
131,2021-07-27,365.2585754394531,370.5615293237317,362.02117968943355,369.33014064595517,15705400
132,2021-07-28,370.69061279296875,374.93098154905937,364.3846557059322,371.96173241744225,29676900
133,2021-07-29,355.8343505859375,362.98438618631917,354.26529403428776,358.49575222098156,33413200
134,2021-07-30,353.8283996582031,358.22769258735656,350.49172191318684,351.54436646173724,15976200
135,2021-08-02,349.50860595703125,356.906908626089,348.3069776627504,355.61593858624593,13180400
136,2021-08-03,348.803466796875,351.3159151790246,345.2880453111315,350.28315139524244,12406100
137,2021-08-04,356.43023681640625,357.9794128958687,349.0716352860186,349.97532638335207,14180600
138,2021-08-05,360.4521484375,361.3756899337369,354.4242475815402,357.14526133882947,10247200
139,2021-08-06,360.9883728027344,362.6169805079333,358.892993928078,358.892993928078,8925000
140,2021-08-09,359.1015625,363.2426493012661,358.2475427107706,361.23667258484005,7798900
141,2021-08-10,358.6249084472656,361.5743072827586,356.5494100527903,359.3200344847057,7469900
142,2021-08-11,357.4629821777344,359.8463275378054,355.3279025907099,359.5881517418357,8400300
143,2021-08-12,360.1343078613281,360.4818859888844,354.6327300964026,355.96346124829,7170700
144,2021-08-13,360.6606750488281,362.1304194515307,358.9724858422268,360.4521402686356,7195700
145,2021-08-16,364.0172119140625,364.4045210745695,354.90089981921847,360.00522845589376,11222100
146,2021-08-17,355.9634704589844,362.1403239821523,352.606912425003,360.4620449651616,12328700
147,2021-08-18,352.9842834472656,357.3636649551706,352.68634634012676,353.77872178787584,10042400
148,2021-08-19,352.6566162109375,355.08963329385904,348.56520047312904,348.91277867153,12004500
149,2021-08-20,356.8770751953125,357.4927694576704,350.85911533837884,352.14017520075987,8697700
150,2021-08-23,360.8294982910156,363.1532624039116,356.6089799423798,356.94661777356487,10942000
151,2021-08-24,362.9744567871094,365.40744288628036,359.32990234334056,361.13728422675456,9235100
152,2021-08-25,365.8345947265625,368.28743192418995,362.86531492385484,363.0639397013735,9684500
153,2021-08-26,361.8523864746094,366.87728402002136,361.6041206658207,365.82463941522815,7888700
154,2021-08-27,370.045166015625,371.1474516832084,361.55445699138,362.567400908495,11219100
155,2021-08-30,378.0194396972656,378.843668815076,367.94976434643246,369.97562175122965,13547300
156,2021-08-31,376.7483215332031,380.10487999697085,376.1723279061096,377.3143748304173,12345400
157,2021-09-01,379.3997497558594,381.6639324386178,376.18223497138194,376.9568229863813,11567200
158,2021-09-02,372.6767272949219,379.10184690792806,371.4651890735768,378.85358112737276,14832900
159,2021-09-03,373.64996337890625,374.54371418349507,370.5217901040204,372.1504282729059,7509600
160,2021-09-07,379.5289001464844,380.3034882580951,370.5615403403471,373.27261388392714,10793800
161,2021-09-08,374.9508056640625,378.22790145465245,372.19009172539575,377.52283520751394,11067200
162,2021-09-09,375.3778381347656,377.1951302070215,373.9577652268733,375.0203499786024,9098900
163,2021-09-10,376.0630798339844,381.1277078677201,375.63606996069,378.71454142479524,11549600
164,2021-09-13,373.898193359375,379.1018342481609,371.75317345030254,379.03231255851546,13026300
165,2021-09-14,373.9180603027344,375.9637679324981,372.5078973191111,374.7820203796107,8711600
166,2021-09-15,371.3262023925781,374.94093665537116,365.11955743747427,374.38482369186454,17940300
167,2021-09-16,370.4721374511719,370.9686690276953,367.14536982728856,370.2040213099669,11934200
168,2021-09-17,362.19000244140625,368.83359750741874,359.08170985434447,368.83359750741874,26299000
169,2021-09-20,353.2325744628906,358.5255877160873,347.3734776350834,356.8075775570263,19822800
170,2021-09-21,355.0002746582031,357.5425142478172,352.726151245893,356.013188300571,11751900
171,2021-09-22,340.8292236328125,347.4132377150089,338.32671519635454,344.821357224308,43692900
172,2021-09-23,343.56005859375,347.24434405389513,340.62060067127027,342.9642147471438,21806300
173,2021-09-24,350.5115661621094,351.8919385080049,339.9950308835849,340.8589909880195,18801900
174,2021-09-27,351.12725830078125,352.6863747332731,344.67234776955803,347.3834211027895,15205800
175,2021-09-28,338.2869567871094,347.1748841230016,336.56897692930727,345.5561863357287,21710300
176,2021-09-29,337.254150390625,342.83519056135003,336.52923371146676,340.76960230808635,14452200
177,2021-09-30,337.03570556640625,340.422024123598,335.80428669427346,338.0883500451467,16547100
178,2021-10-01,340.630615234375,342.6266516425788,336.2909339336575,339.2403025206699,14905300
179,2021-10-04,323.9670104980469,333.6096454418782,320.4614987024491,333.2024859034126,42885000
180,2021-10-05,330.6502990722656,332.85490048506125,323.8974817514608,326.3006776114081,35377900
181,2021-10-06,331.32562255859375,332.06047963306645,323.5399803552705,327.4526518109316,26443000
182,2021-10-07,326.936279296875,336.48954276448234,326.6979538184617,334.66231004958246,28307500
183,2021-10-08,327.7604675292969,331.087235010964,326.42976659780624,329.21036149099893,15946100
184,2021-10-11,323.1924133300781,328.1676390888034,323.05336994266753,325.3572837172374,14708200
185,2021-10-12,321.5240478515625,322.12983213718235,315.168449699641,320.78919081230543,31658700
186,2021-10-13,322.2886962890625,324.7316229485336,320.42173287393445,324.70183226875514,14761500
187,2021-10-14,326.2510070800781,328.2271928788079,324.8309341725073,326.08217302467506,14302200
188,2021-10-15,322.5071716308594,326.7872710290615,320.27277972807207,326.3999618857561,21596400
189,2021-10-18,333.0137939453125,333.5599968627541,325.22818246588844,326.6681361594644,21585000
190,2021-10-19,337.63153076171875,340.0843979551159,334.94033811013963,337.2938929273335,18786300
191,2021-10-20,338.416015625,341.59382941963014,337.09525513954566,341.0675072298941,13639500
192,2021-10-21,339.5083923339844,339.9354021619499,335.45667821474876,337.91948543047783,16354400
193,2021-10-22,322.358154296875,327.3433497734572,318.8824339218005,324.08610446276526,35224500
194,2021-10-25,326.4098815917969,327.273841557349,317.5021052232415,318.07806843165025,38409000
195,2021-10-26,313.6192932128906,327.91939752560313,307.45237909979846,325.9829424293362,65654000
196,2021-10-27,310.05419921875,317.03543243091343,309.89530546712155,312.01053497096626,29971800
197,2021-10-28,314.7215881347656,323.2619070153959,305.9726738656549,310.81882690664725,50806800
198,2021-10-29,321.3254089355469,323.7385448028444,317.3829475304673,317.9688510760738,37059400
199,2021-11-01,327.6910095214844,331.13694007847226,323.738607028624,323.7783380427413,31518900
200,2021-11-02,325.8041076660156,332.4675824608705,321.55379908221755,329.08123386984886,28353000
201,2021-11-03,329.3196105957031,329.8459328747701,320.9580354976296,325.21825476736853,20786500
202,2021-11-04,333.520263671875,334.9303963680135,330.34244948206873,331.69303111979514,22495300
203,2021-11-05,338.763671875,344.3844135158908,337.28401732796544,337.94935273525687,26872800
204,2021-11-08,336.27105712890625,342.39827042924827,335.99300064415445,342.03084189288523,18342500
205,2021-11-09,333.0436096191406,338.94240761250666,332.1498587759395,337.64149720949376,17556700
206,2021-11-10,325.3672180175781,330.87870625923074,323.25198870461344,330.1835499468234,21872600
207,2021-11-11,325.46649169921875,330.1537507579003,324.73163470083574,327.5320799248782,12376600
208,2021-11-12,338.5252990722656,339.48854119804446,327.49235212990004,327.8895713138474,25414300
209,2021-11-15,345.1490478515625,351.19679918142634,340.8193067901365,341.9513830937844,25076600
210,2021-11-16,340.58087158203125,344.2452764075095,338.5053735878132,341.4448315268245,18181100
211,2021-11-17,338.40606689453125,344.89076705877983,337.7407316572095,341.85199670958383,13602800
212,2021-11-18,336.3405456542969,340.0843826522268,332.9740471795485,337.3633994408119,17487200
213,2021-11-19,342.9046936035156,349.65754120765286,337.54215865420935,339.8262220829443,26488500
214,2021-11-22,338.64447021484375,351.3755166050516,338.1479386460966,346.6286760200637,27116800
215,2021-11-23,334.9104919433594,339.03169727303623,331.18650574680606,336.57883048600473,17225000
216,2021-11-24,338.6941223144531,339.40912900904357,330.5013511624678,333.6692250990394,13566200
217,2021-11-26,330.8091735839844,335.40706056592376,329.59763539501955,333.47057540699547,14750700
218,2021-11-29,335.68511962890625,338.30682076869596,332.98398677543236,334.55304345009216,16650900
219,2021-11-30,322.2092590332031,333.4805317723644,321.1864052077006,332.6761530506527,25390000
220,2021-12-01,308.4454345703125,328.20738609874235,308.1375874041913,327.99885131334366,30329600
221,2021-12-02,308.23687744140625,312.41766470557803,305.0690036530589,309.23985058811394,24396200
222,2021-12-03,304.71148681640625,311.573556673393,297.4224070874301,311.5537063209336,27471000
223,2021-12-06,315.66497802734375,317.87951975765236,304.2149611423583,305.99255266304647,21758300
224,2021-12-07,320.5706787109375,324.27481477403893,318.7732370263186,319.3392902346361,18794000
225,2021-12-08,328.26690673828125,330.44171715847517,320.8288744781848,322.7454788174438,19937700
226,2021-12-09,327.5320739746094,333.7982996166133,325.72469188646227,327.25401752303907,16879200
227,2021-12-10,327.46258544921875,332.7059578569133,324.1060270329738,330.2530905762638,14528000
228,2021-12-13,332.169677734375,338.72390047483293,327.30367444275134,328.65425606299516,22948700
229,2021-12-14,331.42486572265625,333.37129119790376,325.37711514556946,325.7743343201105,20461000
230,2021-12-15,339.2900085449219,339.7368688435321,321.7326567866153,330.1836048075678,24681300
231,2021-12-16,332.5768127441406,342.0704931735933,331.4248559577959,336.62852700037104,22635000
232,2021-12-17,331.4745788574219,334.77152569712786,328.4556581996595,330.4914256670543,40012600
233,2021-12-20,323.1924133300781,327.61152615092544,320.2926556061012,327.4923634222205,17901800
234,2021-12-21,331.8817138671875,333.6692153987566,321.50419192067693,324.1457435126229,16116800
235,2021-12-22,328.15771484375,332.189548621576,325.98290422148904,331.48445199749193,16764600
236,2021-12-23,332.9145202636719,334.33462376937337,326.0822401309469,327.81019082525495,13987700
237,2021-12-27,343.77862548828125,345.45690479000456,335.6653157807883,336.4994852665034,17795000
238,2021-12-28,343.81829833984375,350.26326798561126,342.80538491551954,344.2254578364717,16637600
239,2021-12-29,340.56109619140625,347.264272790598,339.27012615391544,344.5035583071662,10747000
240,2021-12-30,341.97119140625,344.8213079338288,340.8391152417787,341.6137032403792,10593300
241,2021-12-31,334.01678466796875,341.05759851401064,333.9373226475047,340.64049867127704,12870500
242,2022-01-03,336.1916198730469,338.71397854824414,334.85097850917924,335.9532641001233,14537900
243,2022-01-04,334.1955261230469,340.71001767926003,329.5678484085995,337.59181528292993,15998000
244,2022-01-05,321.9212951660156,333.43089345554057,321.5935673547167,330.70987981234885,20564500
245,2022-01-06,330.15380859375,336.81728500281906,320.48138197341984,320.5806943622995,27962800
246,2022-01-07,329.4884033203125,334.6622534111411,326.59858616008637,330.43179504996147,14722000
247,2022-01-10,325.79425048828125,326.0623666414972,313.2419171246315,323.05338636520554,24942400
248,2022-01-11,332.050537109375,332.30874323908233,323.02359626421634,324.5131910632039,16226800
249,2022-01-12,330.9482116699219,334.03662330125775,327.74060701207145,332.85487581183287,14104900
250,2022-01-13,324.21527099609375,333.30179283796394,323.50026430952033,332.65630784591855,14797100
251,2022-01-14,329.5976257324219,330.4218850489652,318.9817791263499,319.55777267625143,16868500
252,2022-01-18,315.9430236816406,321.9609837284619,315.4365821014618,321.04738263480675,22645600
253,2022-01-19,317.373046875,324.83096079185947,317.1148407594168,317.3631065456677,20814700
254,2022-01-20,314.36407470703125,325.54597570040505,313.78811140295323,321.65315473896703,16925000
255,2022-01-21,301.06695556640625,316.10191525145456,300.9378525135199,312.6261943760006,28710700
256,2022-01-24,306.5685729980469,307.38289220439583,287.0052435244619,295.7739794189245,38878100
257,2022-01-25,298.06787109375,304.105711463683,295.5156917587425,297.8692766654803,25108500
258,2022-01-26,292.586181640625,305.37683902690725,288.83240439081436,304.8803074843086,28348800
259,2022-01-27,292.59613037109375,299.6170635525719,292.218761538942,295.68454210791685,21629900
260,2022-01-28,299.6170654296875,299.8057498469455,290.9972848220705,293.5693146659942,21871600
261,2022-01-31,311.0869445800781,311.6132667908384,297.24364306776437,298.5941942856098,21579500
262,2022-02-01,316.7871398925781,317.4425651980272,309.95486067855575,312.37793715110746,18023800
263,2022-02-02,320.7594299316406,325.7247461844524,314.67194735675173,325.54600207276366,58458300
264,2022-02-03,236.1106719970703,246.27964337200504,234.11462066512175,242.95287599915073,188119900
265,2022-02-04,235.44532775878906,240.92704033727873,228.51375153368647,233.34003882664075,89342200
266,2022-02-07,223.34982299804688,236.64693715449368,222.45605712612533,236.05109323987932,88613800
267,2022-02-08,218.6526336669922,224.20386810473175,214.65059044744515,219.31799930165315,94729700
268,2022-02-09,230.39064025878906,231.75113186310045,220.66855913240377,222.64474501260375,86563300
269,2022-02-10,226.48789978027344,233.36981952520125,225.12739308159553,226.68650936204733,49310400
270,2022-02-11,218.02700805664062,228.8215991750565,217.25242004582725,226.87520397201692,46156900
271,2022-02-14,216.18984985351562,219.46696135685332,213.2901072050722,217.78868216906557,38184000
272,2022-02-15,219.4669647216797,219.6159181388209,213.56816695582089,218.9406424438585,42685500
273,2022-02-16,215.03787231445312,215.95150368110467,210.8868759204417,210.93653210494622,45817500
274,2022-02-17,206.2691650390625,215.99124715160343,205.722977245562,212.53539144000152,38747500
275,2022-02-18,204.7299041748047,209.28806043075434,203.75669137039452,207.93749393051652,37128400
276,2022-02-22,200.67820739746094,206.04074245924153,198.67221554938297,200.93639836684068,39852400
277,2022-02-23,197.07337951660156,205.50449113354318,196.67616031691193,202.74377678275914,44481400
278,2022-02-24,206.159912109375,206.90470945781502,188.90047003925045,189.73463943279745,49957200
279,2022-02-25,209.01992797851562,209.8541125423845,201.77056393873042,203.5183647840356,37627600
280,2022-02-28,209.5660858154297,211.67137454796412,205.39522420347285,206.23931867031968,34239800
281,2022-03-01,202.07843017578125,210.28112651537154,200.81723570545105,208.41416290445198,27094900
282,2022-03-02,206.66636657714844,207.6991455549935,200.61861581106922,203.35946456811018,29452100
283,2022-03-03,201.56201171875,207.62962765814248,200.02276093585826,207.57004629865273,27263500
284,2022-03-04,198.6721954345703,204.46175495320406,197.41100109237203,200.96616870266408,32130900
285,2022-03-07,186.16954040527344,199.49644537718342,185.98085599196915,199.39713300609475,38560600
286,2022-03-08,188.96998596191406,195.3355245860247,184.81898914057544,186.54692452981288,37508100
287,2022-03-09,197.12301635742188,197.71886025141615,192.5747857485553,194.3821677815155,31894700
288,2022-03-10,193.85586547851562,194.9184351766103,189.74458461606886,193.48842180655208,24853000
289,2022-03-11,186.30859375,192.21731695578538,185.37511188650544,191.30370059977477,34694500
290,2022-03-14,185.33538818359375,190.95611432836714,184.53100942336172,185.73260739881346,31010500
291,2022-03-15,190.6979217529297,190.94618754859334,184.62037992402477,189.47645828108818,31721700
292,2022-03-16,202.2174530029297,202.31675022563442,193.17064714865197,193.34939124128513,40640300
293,2022-03-17,206.3982391357422,206.5968487329181,199.71492845430384,200.3008320695021,29499700
294,2022-03-18,214.98825073242188,215.2960978900843,204.57101264324805,205.26615383037955,52128000
295,2022-03-21,210.0229034423828,213.22056757730547,206.1896795811181,213.01201767592394,30142300
296,2022-03-22,215.14712524414062,217.93764542226702,208.72200545565147,209.90375302784108,31998800
297,2022-03-23,211.979248046875,215.29607503983217,210.6882630346818,211.85014499977373,23717300
298,2022-03-24,218.046875,219.1392353325616,213.30001937904194,213.50856930007075,31502300
299,2022-03-25,220.28125,223.93571470041402,217.37156742392068,218.98032469389216,40039000
300,2022-03-28,222.03900146484375,222.48587688273557,218.01709239793314,220.5891376509777,26224100
301,2022-03-29,228.26548767089844,229.2883414646526,223.72718197285437,224.50178514139634,31417900
302,2022-03-30,226.26942443847656,229.5465204163885,225.13733315541214,227.32206885833335,25588000
303,2022-03-31,220.8175048828125,226.90498635172153,220.7181925146224,226.86525534326952,24192300
304,2022-04-01,223.29025268554688,225.7033888379623,221.15515784665132,222.99233071349855,19544800
305,2022-04-04,232.2675323486328,232.72434805076864,224.29323671351824,224.41239943888382,28054800
306,2022-04-05,230.23175048828125,235.2169316018234,229.4174466080516,232.45621733585187,29727200
307,2022-04-06,221.7509765625,227.40150760047936,219.87408805094933,225.33593468966637,28995100
308,2022-04-07,221.4034423828125,223.9556221375544,217.04389544300136,222.37664009784976,21037200
309,2022-04-08,220.7877197265625,223.568299423111,218.5036715775069,220.83737591189984,18375700
310,2022-04-11,214.95846557617188,219.07967176886117,213.72706176092154,216.90486095018167,20516600
311,2022-04-12,212.654541015625,220.48980861439927,211.6515526954061,218.71223225422102,20128800
